No,Heartbeat,Temperature,Spo2,UserCode,GyroX,GyroY,GyroZ,Time,Label
31658,135,36.8,97,20,-2.87,3.17,9.23,5.90E+13,Sitting
31659,135,36.7,98,20,-2.53,3.3,9.28,5.90E+13,Sitting
31660,129,36.6,99,20,-2.64,3.26,8.92,5.90E+13,Sitting
31661,134,36.6,95,20,-2.79,3.38,9,5.90E+13,Sitting
31662,142,36.7,96,20,-2.64,3.26,8.92,5.90E+13,Sitting
31663,133,36.6,96,20,-2.87,3.3,9.23,5.90E+13,Sitting
31664,139,36.7,97,20,-2.87,3.3,9.23,5.90E+13,Sitting
31665,130,36.6,96,20,-2.87,3.3,9.23,5.90E+13,Sitting
31666,136,36.6,95,20,-2.64,3.02,8.92,5.90E+13,Sitting
31667,133,36.8,99,20,-3.06,2.87,9.15,5.90E+13,Sitting
31668,138,36.8,96,20,-3.15,2.87,9.15,5.90E+13,Sitting
31669,141,36.7,99,20,-3.02,2.96,9.15,5.90E+13,Sitting
31670,137,36.7,95,20,-2.87,3.17,9.11,5.90E+13,Sitting
31671,136,36.8,97,20,-2.91,3.17,9.11,5.90E+13,Sitting
31672,140,36.7,96,20,-3.06,2.83,9.23,5.90E+13,Sitting
31673,136,36.8,96,20,-3.11,2.87,9.19,5.90E+13,Sitting
31674,129,36.6,98,20,-2.91,3.02,9.15,5.90E+13,Sitting
31675,142,36.8,97,20,-2.64,3.11,9.15,5.90E+13,Sitting
31676,132,36.7,98,20,-2.68,3.06,9.19,5.90E+13,Sitting
31677,137,36.8,95,20,-2.83,2.98,9.11,5.90E+13,Sitting
31678,132,36.7,95,20,-2.83,3.06,9.08,5.90E+13,Sitting
31679,130,36.6,97,20,-3.06,3.06,9.28,5.90E+13,Sitting
31680,131,36.7,99,20,-2.83,3.02,9,5.90E+13,Sitting
31681,141,36.7,96,20,-2.98,3.11,9.19,5.90E+13,Sitting
31682,138,36.7,97,20,-2.87,2.98,9.08,5.90E+13,Sitting
31683,131,36.8,98,20,-2.96,3.06,9.15,5.90E+13,Sitting
31684,135,36.6,96,20,-2.96,3.11,9.08,5.90E+13,Sitting
31685,136,36.7,98,20,-2.96,3.06,9.08,5.90E+13,Sitting
31686,142,36.8,99,20,-2.96,3.02,9.11,5.90E+13,Sitting
31687,131,36.8,95,20,-2.96,3.06,9.11,5.90E+13,Sitting
31688,138,36.8,97,20,-2.87,3.02,9.11,5.90E+13,Sitting
31689,138,36.7,96,20,-2.96,3.11,9.15,5.90E+13,Sitting
31690,129,36.7,97,20,-2.96,3.02,9.15,5.90E+13,Sitting
31691,136,36.6,97,20,-2.87,3.06,9.08,5.90E+13,Sitting
31692,132,36.7,95,20,-2.83,3.15,9.11,5.90E+13,Sitting
31693,136,36.7,95,20,-2.91,3.06,9.08,5.90E+13,Sitting
31694,135,36.7,96,20,-2.96,3.11,9.08,5.90E+13,Sitting
31695,137,36.8,97,20,-2.91,3.02,9.11,5.90E+13,Sitting
31696,128,36.7,97,20,-2.91,3.11,9.15,5.90E+13,Sitting
31697,141,36.7,96,20,-2.83,3.06,9.15,5.90E+13,Sitting
31698,133,36.6,95,20,-2.91,3.06,9.19,5.90E+13,Sitting
31699,129,36.7,95,20,-2.98,3.06,9.19,5.90E+13,Sitting
31700,138,36.7,96,20,-2.87,3.06,9.11,5.90E+13,Sitting
31701,140,36.7,95,20,-2.83,3.15,9.11,5.90E+13,Sitting
31702,131,36.6,99,20,-2.87,3.06,9.19,5.90E+13,Sitting
31703,141,36.8,99,20,-2.91,3.06,9.15,5.90E+13,Sitting
31704,133,36.8,95,20,-2.87,3.11,9.15,5.90E+13,Sitting
31705,138,36.6,95,20,-2.91,3.02,9.23,5.90E+13,Sitting
31706,141,36.7,96,20,-2.91,3.02,9.11,5.90E+13,Sitting
31707,136,36.7,96,20,-2.91,3.06,9.11,5.90E+13,Sitting
31708,139,36.6,97,20,-2.91,3.11,9.15,5.90E+13,Sitting
31709,142,36.7,97,20,-2.87,3.06,9.19,5.90E+13,Sitting
31710,130,36.6,97,20,-2.87,3.06,9.11,5.90E+13,Sitting
31711,132,36.7,95,20,-2.87,3.11,9.08,5.90E+13,Sitting
31712,136,36.7,95,20,-2.87,3.02,9.19,5.90E+13,Sitting
31713,128,36.7,96,20,-2.96,3.06,9.11,5.90E+13,Sitting
31714,130,36.7,96,20,-2.91,3.06,9.11,5.90E+13,Sitting
31715,131,36.6,96,20,-2.87,3.06,9.15,5.90E+13,Sitting
31716,128,36.7,96,20,-2.96,3.02,9.15,5.90E+13,Sitting
31717,130,36.6,96,20,-2.96,3.02,9.11,5.90E+13,Sitting
31718,129,36.7,95,20,-2.87,3.06,9.15,5.90E+13,Sitting
31719,131,36.7,96,20,-2.87,3.11,9.11,5.90E+13,Sitting
31720,128,36.7,98,20,-2.91,3.11,9.11,5.90E+13,Sitting
31721,139,36.8,99,20,-2.96,3.06,9.08,5.90E+13,Sitting
31722,131,36.8,98,20,-2.91,3.06,9.11,5.90E+13,Sitting
31723,128,36.8,98,20,-2.96,3.06,9.15,5.90E+13,Sitting
31724,136,36.7,95,20,-2.91,3.15,9.11,5.90E+13,Sitting
31725,141,36.8,96,20,-2.91,3.21,9.04,5.90E+13,Sitting
31726,132,36.7,99,20,-2.98,3.11,9.15,5.90E+13,Sitting
31727,141,36.7,95,20,-2.91,3.11,9.08,5.90E+13,Sitting
31728,133,36.8,98,20,-2.96,3.11,9.15,5.90E+13,Sitting
31729,128,36.6,99,20,-2.91,3.02,9.08,5.90E+13,Sitting
31730,133,36.7,98,20,-2.91,2.98,9.15,5.90E+13,Sitting
31731,132,36.6,99,20,-2.98,2.98,9.15,5.90E+13,Sitting
31732,131,36.8,99,20,-3.02,3.02,9.15,5.90E+13,Sitting
31733,140,36.8,95,20,-2.96,2.98,9.08,5.90E+13,Sitting
31734,130,36.7,98,20,-3.11,3.02,9.11,5.90E+13,Sitting
31735,135,36.8,97,20,-3.06,3.02,9.08,5.90E+13,Sitting
31736,140,36.7,95,20,-3.06,3.11,9.15,5.90E+13,Sitting
31737,138,36.7,97,20,-2.96,3.15,9.11,5.90E+13,Sitting
31738,139,36.7,97,20,-2.96,3.11,9.19,5.90E+13,Sitting
31739,140,36.7,96,20,-2.75,3.17,9.11,5.90E+13,Sitting
31740,133,36.7,97,20,-3.11,3.11,9.08,5.90E+13,Sitting
31741,142,36.8,95,20,-3.11,2.91,9.08,5.90E+13,Sitting
31742,139,36.7,99,20,-3.02,3.15,9.28,5.90E+13,Sitting
31743,138,36.7,97,20,-2.98,2.96,9.08,5.90E+13,Sitting
31744,133,36.8,99,20,-3.17,2.96,9.11,5.90E+13,Sitting
31745,130,36.8,97,20,-2.91,3.17,9.04,5.90E+13,Sitting
31746,139,36.7,96,20,-3.11,2.91,9.04,5.90E+13,Sitting
31747,130,36.6,97,20,-3.02,3.02,9.08,5.90E+13,Sitting
31748,136,36.7,97,20,-3.02,3.02,9.04,5.90E+13,Sitting
31749,137,36.6,99,20,-3.11,2.98,9.04,5.90E+13,Sitting
31750,140,36.7,96,20,-3.06,3.17,9.08,5.90E+13,Sitting
31751,130,36.7,99,20,-3.17,3.11,9.04,5.90E+13,Sitting
31752,133,36.7,99,20,-3.26,3.21,9.04,5.90E+13,Sitting
31753,128,36.6,95,20,-3.17,3.21,9.08,5.90E+13,Sitting
31754,133,36.6,99,20,-3.11,3.06,9.04,5.90E+13,Sitting
31755,139,36.7,99,20,-2.83,2.98,8.96,5.90E+13,Sitting
31756,130,36.7,95,20,-2.87,2.79,8.92,5.90E+13,Sitting
31757,133,36.6,99,20,-3.11,2.68,9.11,5.90E+13,Sitting
31758,141,36.7,98,20,-3.45,3.17,9.51,5.90E+13,Sitting
31759,138,36.7,97,20,-3.11,3.06,8.92,5.91E+13,Sitting
31760,128,36.8,98,20,-3.83,2.98,9.15,5.91E+13,Sitting
31761,141,36.6,98,20,-3.15,2.98,9.3,5.91E+13,Sitting
31762,141,36.6,96,20,-2.96,2.98,9.19,5.91E+13,Sitting
31763,128,36.7,97,20,-2.91,3.15,9.28,5.91E+13,Sitting
31764,134,36.7,96,20,-2.83,3.15,9.28,5.91E+13,Sitting
31765,135,36.7,96,20,-2.45,3.06,9.11,5.91E+13,Sitting
31766,130,36.6,98,20,-2.49,3.02,9.28,5.91E+13,Sitting
31767,131,36.7,99,20,-2.56,3.02,9.11,5.91E+13,Sitting
31768,130,36.7,96,20,-2.56,3.15,9.23,5.91E+13,Sitting
31769,140,36.7,95,20,-2.37,3.3,9.3,5.91E+13,Sitting
31770,137,36.7,97,20,-2.18,3.45,9.04,5.91E+13,Sitting
31771,135,36.7,96,20,-2.26,3.57,9.23,5.91E+13,Sitting
31772,131,36.6,97,20,-2.26,3.49,9.19,5.91E+13,Sitting
31773,131,36.6,98,20,-2.41,3.68,9.34,5.91E+13,Sitting
31774,139,36.8,98,20,-2.34,3.57,9.28,5.91E+13,Sitting
31775,136,36.6,97,20,-2.18,3.53,9.04,5.91E+13,Sitting
31776,138,36.7,99,20,-2.14,3.64,9.28,5.91E+13,Sitting
31777,133,36.7,95,20,-1.92,3.72,9.19,5.91E+13,Sitting
31778,141,36.7,99,20,-2.11,3.68,9.15,5.91E+13,Sitting
31779,136,36.7,96,20,-1.88,3.95,9.19,5.91E+13,Sitting
31780,133,36.7,98,20,-1.92,3.83,9,5.91E+13,Sitting
31781,141,36.8,96,20,-1.8,4.1,9.23,5.91E+13,Sitting
31782,134,36.8,98,20,-1.46,4.29,9.15,5.91E+13,Sitting
31783,130,36.7,97,20,-1.33,4.18,9,5.91E+13,Sitting
31784,129,36.7,96,20,-1.31,4.25,9.15,5.91E+13,Sitting
31785,139,36.8,99,20,-1.23,4.25,9,5.91E+13,Sitting
31786,137,36.7,98,20,-1.27,4.29,9.11,5.91E+13,Sitting
31787,136,36.6,96,20,-1.27,4.1,9.15,5.91E+13,Sitting
31788,129,36.6,96,20,-1.33,4.25,9.15,5.91E+13,Sitting
31789,131,36.7,98,20,-1.18,4.18,9.11,5.91E+13,Sitting
31790,135,36.7,96,20,-1.23,4.25,9.11,5.91E+13,Sitting
31791,142,36.7,97,20,-1.27,4.21,9.19,5.91E+13,Sitting
31792,131,36.6,99,20,-0.95,4.4,9,5.91E+13,Sitting
31793,131,36.7,99,20,-1.23,4.29,9.15,5.91E+13,Sitting
31794,140,36.7,97,20,-1.27,4.29,9.19,5.91E+13,Sitting
31795,137,36.8,97,20,-1.23,4.18,9.15,5.91E+13,Sitting
31796,128,36.6,96,20,-1.08,4.14,9.19,5.91E+13,Sitting
31797,133,36.7,95,20,-1.04,4.18,9.11,5.91E+13,Sitting
31798,142,36.6,98,20,-1.12,4.21,9.08,5.91E+13,Sitting
31799,129,36.6,99,20,-0.99,4.29,9.08,5.91E+13,Sitting
31800,131,36.8,98,20,-1.23,4.25,9.11,5.91E+13,Sitting
31801,139,36.7,97,20,-1.31,4.25,9.19,5.91E+13,Sitting
31802,129,36.7,97,20,-1.27,4.25,9.15,5.91E+13,Sitting
31803,132,36.7,95,20,-1.12,4.21,9.08,5.91E+13,Sitting
31804,138,36.6,95,20,-1.14,4.21,9.15,5.91E+13,Sitting
31805,137,36.6,96,20,-1.23,4.25,9.19,5.91E+13,Sitting
31806,140,36.8,96,20,-1.08,4.18,9.15,5.91E+13,Sitting
31807,129,36.7,95,20,-1.18,4.25,9.11,5.91E+13,Sitting
31808,133,36.6,99,20,-1.08,4.33,9.11,5.91E+13,Sitting
31809,138,36.7,96,20,-1.12,4.21,9.08,5.91E+13,Sitting
31810,133,36.6,97,20,-1.18,4.18,9.19,5.91E+13,Sitting
31811,133,36.7,99,20,-1.46,4.21,9.28,5.91E+13,Sitting
31812,132,36.8,95,20,-1.33,4.25,9.23,5.91E+13,Sitting
31813,136,36.7,96,20,-1.27,4.29,9.11,5.91E+13,Sitting
31814,140,36.8,98,20,-1.12,4.18,9.08,5.91E+13,Sitting
31815,131,36.6,95,20,-1.18,4.18,9.19,5.91E+13,Sitting
31816,130,36.8,95,20,-1.18,4.14,9.04,5.91E+13,Sitting
31817,139,36.8,97,20,-1.18,4.18,9.08,5.91E+13,Sitting
31818,128,36.6,96,20,-1.31,4.14,9.08,5.91E+13,Sitting
31819,132,36.7,99,20,-1.31,4.18,9.08,5.91E+13,Sitting
31820,130,36.7,95,20,-1.46,4.14,9.15,5.91E+13,Sitting
31821,128,36.6,99,20,-1.53,4.06,9.11,5.91E+13,Sitting
31822,139,36.7,98,20,-1.61,3.99,9.11,5.91E+13,Sitting
31823,131,36.8,99,20,-1.73,3.99,9.23,5.91E+13,Sitting
31824,135,36.7,97,20,-1.92,3.91,9.23,5.91E+13,Sitting
31825,134,36.6,96,20,-1.99,3.87,9.19,5.91E+13,Sitting
31826,129,36.7,99,20,-2.18,3.91,9.15,5.91E+13,Sitting
31827,141,36.6,99,20,-2.22,4.02,9,5.91E+13,Sitting
31828,132,36.6,96,20,-1.88,4.02,9.23,5.91E+13,Sitting
31829,131,36.7,95,20,-2.11,3.99,9.23,5.91E+13,Sitting
31830,130,36.7,99,20,-2.18,3.99,9.23,5.91E+13,Sitting
31831,138,36.6,96,20,-2.22,4.02,9.23,5.91E+13,Sitting
31832,130,36.8,96,20,-2.11,3.95,9.08,5.91E+13,Sitting
31833,135,36.7,97,20,-1.95,3.83,9.15,5.91E+13,Sitting
31834,135,36.7,98,20,-1.95,3.72,9.15,5.91E+13,Sitting
31835,137,36.7,99,20,-2.03,3.49,9.11,5.91E+13,Sitting
31836,136,36.8,99,20,-1.99,3.26,9.19,5.91E+13,Sitting
31837,129,36.7,95,20,-2.14,2.91,9.47,5.91E+13,Sitting
31838,128,36.7,95,20,-2.11,2.6,9.47,5.91E+13,Sitting
31839,135,36.8,97,20,-2.3,2.64,9.47,5.91E+13,Sitting
31840,128,36.6,95,20,-2.49,2.76,9.43,5.91E+13,Sitting
31841,141,36.7,95,20,-2.79,2.76,9.53,5.91E+13,Sitting
31842,139,36.6,97,20,-3.06,2.64,9.43,5.91E+13,Sitting
31843,140,36.6,98,20,-2.68,2.72,9.23,5.91E+13,Sitting
31844,133,36.7,96,20,-2.53,2.91,9.47,5.91E+13,Sitting
31845,130,36.7,96,20,-2.64,2.79,9.3,5.91E+13,Sitting
31846,138,36.7,96,20,-2.56,2.96,9.47,5.91E+13,Sitting
31847,141,36.6,97,20,-2.53,2.91,9.38,5.91E+13,Sitting
31848,137,36.7,96,20,-2.3,2.87,9.47,5.91E+13,Sitting
31849,137,36.7,98,20,-2.34,2.91,9.3,5.91E+13,Sitting
31850,140,36.6,97,20,-2.45,2.91,9.43,5.91E+13,Sitting
31851,142,36.6,96,20,-2.49,2.98,9.38,5.91E+13,Sitting
31852,132,36.7,97,20,-2.26,2.98,9.04,5.91E+13,Sitting
31853,138,36.7,96,20,-2.07,3.49,9.28,5.91E+13,Sitting
31854,131,36.7,95,20,-2.18,3.3,9.34,5.91E+13,Sitting
31855,136,36.7,98,20,-2.64,3.02,9.28,5.91E+13,Sitting
31856,129,36.8,98,20,-2.53,3.06,9.3,5.91E+13,Sitting
31857,130,36.7,95,20,-2.26,3.06,9.3,5.91E+13,Sitting
31858,140,36.7,97,20,-2.37,3.21,9.23,5.91E+13,Sitting
31859,130,36.6,95,20,-2.37,3.26,9.23,5.91E+13,Sitting
31860,130,36.6,97,20,-2.49,3.38,9.3,5.91E+13,Sitting
31861,132,36.6,99,20,-2.53,3.34,9.28,5.91E+13,Sitting
31862,130,36.7,95,20,-2.41,3.3,9.28,5.91E+13,Sitting
31863,137,36.6,98,20,-2.53,3.06,9.34,5.91E+13,Sitting
31864,141,36.7,97,20,-2.49,3.15,9.23,5.91E+13,Sitting
31865,134,36.8,99,20,-2.34,3.17,9.28,5.91E+13,Sitting
31866,141,36.8,96,20,-2.34,3.17,9.28,5.91E+13,Sitting
31867,131,36.8,97,20,-2.45,3.15,9.28,5.91E+13,Sitting
31868,128,36.6,97,20,-2.53,3.17,9.3,5.91E+13,Sitting
31869,139,36.6,99,20,-2.45,3.26,9.28,5.91E+13,Sitting
31870,135,36.8,97,20,-2.37,3.15,9.3,5.91E+13,Sitting
31871,138,36.8,98,20,-2.45,3.21,9.28,5.91E+13,Sitting
31872,140,36.7,97,20,-2.45,3.17,9.3,5.91E+13,Sitting
31873,129,36.7,97,20,-2.37,3.11,9.28,5.91E+13,Sitting
31874,139,36.8,95,20,-2.34,3.11,9.28,5.91E+13,Sitting
31875,141,36.6,96,20,-2.45,3.15,9.28,5.91E+13,Sitting
31876,141,36.7,95,20,-2.6,3.3,9.34,5.91E+13,Sitting
31877,130,36.7,97,20,-2.6,3.15,9.23,5.91E+13,Sitting
31878,132,36.7,98,20,-2.56,3.11,9.28,5.91E+13,Sitting
31879,136,36.7,99,20,-2.3,3.34,9.28,5.91E+13,Sitting
31880,139,36.7,97,20,-2.37,3.17,9.3,5.91E+13,Sitting
31881,128,36.7,99,20,-2.6,3.17,9.28,5.91E+13,Sitting
31882,136,36.7,95,20,-2.64,2.98,9.19,5.91E+13,Sitting
31883,139,36.6,98,20,-2.6,2.96,9.34,5.91E+13,Sitting
31884,142,36.7,99,20,-2.68,3.11,9.19,5.91E+13,Sitting
31885,141,36.8,95,20,-2.64,3.17,9.15,5.91E+13,Sitting
31886,133,36.6,97,20,-2.53,3.34,9.19,5.91E+13,Sitting
31887,141,36.8,97,20,-2.56,3.26,9.15,5.91E+13,Sitting
31888,133,36.7,96,20,-2.53,3.17,9.23,5.91E+13,Sitting
31889,140,36.8,99,20,-2.49,3.15,9.23,5.91E+13,Sitting
31890,133,36.8,96,20,-2.56,3.11,9.28,5.91E+13,Sitting
31891,133,36.7,97,20,-2.72,3.17,9.11,5.91E+13,Sitting
31892,136,36.7,96,20,-2.64,3.11,9.19,5.91E+13,Sitting
31893,131,36.7,99,20,-2.56,3.17,9.23,5.91E+13,Sitting
31894,138,36.8,95,20,-2.6,3.21,9.19,5.91E+13,Sitting
31895,139,36.7,96,20,-2.72,3.15,9.19,5.91E+13,Sitting
31896,136,36.7,97,20,-2.68,3.15,9.19,5.91E+13,Sitting
31897,131,36.6,99,20,-2.68,3.15,9.28,5.91E+13,Sitting
31898,137,36.6,95,20,-2.75,3.17,9.11,5.91E+13,Sitting
31899,132,36.7,95,20,-2.6,3.26,9.11,5.91E+13,Sitting
31900,142,36.7,99,20,-2.6,3.17,9.28,5.91E+13,Sitting
31901,141,36.6,99,20,-2.6,3.15,9.19,5.91E+13,Sitting
31902,134,36.6,99,20,-2.6,3.11,9.19,5.91E+13,Sitting
31903,137,36.7,95,20,-2.72,3.15,9.15,5.91E+13,Sitting
31904,129,36.7,95,20,-2.6,3.11,9.28,5.91E+13,Sitting
31905,128,36.6,99,20,-2.64,3.21,9.19,5.91E+13,Sitting
31906,136,36.6,96,20,-2.68,3.17,9.15,5.91E+13,Sitting
31907,135,36.7,99,20,-2.75,3.17,9.15,5.91E+13,Sitting
31908,141,36.8,99,20,-2.6,3.17,9.08,5.91E+13,Sitting
31909,131,36.7,95,20,-2.64,3.11,9.38,5.91E+13,Sitting
31910,141,36.8,98,20,-2.53,3.17,9.08,5.91E+13,Sitting
31911,128,36.8,97,20,-2.64,3.11,9.23,5.91E+13,Sitting
31912,131,36.7,97,20,-2.72,3.02,9.19,5.91E+13,Sitting
31913,136,36.7,95,20,-2.68,3.11,9.28,5.91E+13,Sitting
31914,136,36.8,97,20,-2.72,3.21,9.19,5.91E+13,Sitting
31915,135,36.7,95,20,-2.72,3.21,9.3,5.91E+13,Sitting
31916,137,36.7,97,20,-2.72,3.15,9.11,5.91E+13,Sitting
31917,129,36.7,98,20,-2.56,3.11,9.28,5.91E+13,Sitting
31918,129,36.6,98,20,-2.6,3.15,9.11,5.91E+13,Sitting
31919,136,36.7,95,20,-2.68,3.17,9.19,5.91E+13,Sitting
31920,130,36.6,97,20,-2.56,3.11,9.28,5.91E+13,Sitting
31921,131,36.8,95,20,-2.6,3.17,9.08,5.91E+13,Sitting
31922,133,36.8,99,20,-2.56,3.15,9.28,5.91E+13,Sitting
31923,128,36.7,99,20,-2.68,3.11,9.19,5.91E+13,Sitting
31924,136,36.7,95,20,-2.64,2.98,9.23,5.91E+13,Sitting
31925,133,36.6,97,20,-2.64,3.11,9.19,5.91E+13,Sitting
31926,136,36.7,99,20,-2.68,3.17,9.15,5.91E+13,Sitting
31927,135,36.6,95,20,-2.87,3.21,9.23,5.91E+13,Sitting
31928,134,36.7,98,20,-2.64,3.02,9.23,5.91E+13,Sitting
31929,129,36.8,98,20,-2.56,2.98,9.28,5.91E+13,Sitting
31930,139,36.8,95,20,-2.53,3.06,9.11,5.91E+13,Sitting
31931,134,36.7,95,20,-2.56,3.3,9.23,5.91E+13,Sitting
31932,135,36.7,95,20,-2.56,3.26,9.15,5.91E+13,Sitting
31933,137,36.8,97,20,-2.56,3.15,9.23,5.91E+13,Sitting
31934,137,36.7,97,20,-2.56,2.98,9.23,5.91E+13,Sitting
31935,137,36.6,95,20,-2.68,2.87,9.23,5.91E+13,Sitting
31936,135,36.8,98,20,-2.87,2.98,9.28,5.91E+13,Sitting
31937,142,36.8,99,20,-2.83,3.17,9.19,5.91E+13,Sitting
31938,136,36.6,99,20,-2.72,3.17,9.19,5.91E+13,Sitting
31939,140,36.8,95,20,-2.49,3.11,9.19,5.91E+13,Sitting
31940,137,36.7,95,20,-2.53,3.06,9.28,5.91E+13,Sitting
31941,138,36.7,96,20,-2.68,3.02,9.19,5.91E+13,Sitting
31942,139,36.8,98,20,-2.64,3.15,9.19,5.91E+13,Sitting
31943,128,36.7,98,20,-2.56,3.17,9.15,5.91E+13,Sitting
31944,135,36.7,96,20,-2.56,3.15,9.28,5.91E+13,Sitting
31945,137,36.8,97,20,-2.68,3.02,9.23,5.91E+13,Sitting
31946,129,36.7,99,20,-2.64,2.98,9.19,5.91E+13,Sitting
31947,141,36.7,95,20,-2.72,3.06,9.23,5.91E+13,Sitting
31948,142,36.6,98,20,-2.56,3.26,9.11,5.91E+13,Sitting
31949,141,36.8,95,20,-2.72,3.21,9.19,5.91E+13,Sitting
31950,134,36.7,95,20,-2.68,3.11,9.15,5.91E+13,Sitting
31951,130,36.7,98,20,-2.6,3.11,9.3,5.91E+13,Sitting
31952,140,36.6,97,20,-2.68,3.06,9.23,5.91E+13,Sitting
31953,139,36.6,97,20,-2.72,3.06,9.19,5.91E+13,Sitting
31954,128,36.7,97,20,-2.56,3.15,9.15,5.91E+13,Sitting
31955,134,36.7,98,20,-2.72,3.11,9.19,5.91E+13,Sitting
31956,134,36.8,97,20,-2.72,3.02,9.28,5.91E+13,Sitting
31957,137,36.8,99,20,-2.72,3.15,9.19,5.91E+13,Sitting
31958,136,36.7,99,20,-2.68,3.11,9.15,5.91E+13,Sitting
31959,136,36.7,99,20,-2.68,3.15,9.19,5.91E+13,Sitting
31960,135,36.7,98,20,-2.53,3.34,9.11,5.91E+13,Sitting
31961,140,36.7,97,20,-2.56,3.26,9.23,5.91E+13,Sitting
31962,135,36.8,98,20,-2.6,3.15,9.23,5.91E+13,Sitting
31963,141,36.6,95,20,-2.64,3.11,9.15,5.91E+13,Sitting
31964,139,36.7,96,20,-2.49,3.11,9.11,5.91E+13,Sitting
31965,140,36.7,96,20,-2.75,3.21,9.3,5.91E+13,Sitting
31966,128,36.7,95,20,-2.56,3.38,9.19,5.91E+13,Sitting
31967,134,36.8,96,20,-2.68,3.26,9.19,5.91E+13,Sitting
31968,134,36.7,95,20,-2.72,3.06,9.3,5.91E+13,Sitting
31969,141,36.7,99,20,-2.64,2.91,9.15,5.91E+13,Sitting
31970,133,36.6,97,20,-2.68,3.11,9.23,5.91E+13,Sitting
31971,133,36.7,95,20,-2.68,3.17,9.23,5.91E+13,Sitting
31972,137,36.6,97,20,-2.53,3.26,9.23,5.91E+13,Sitting
31973,133,36.7,97,20,-2.6,3.17,9.23,5.91E+13,Sitting
31974,137,36.8,98,20,-2.56,3.06,9.23,5.91E+13,Sitting
31975,128,36.6,99,20,-2.56,3.15,9.19,5.91E+13,Sitting
31976,134,36.7,97,20,-2.64,3.11,9.19,5.91E+13,Sitting
31977,136,36.6,95,20,-2.56,3.15,9.23,5.91E+13,Sitting
31978,139,36.7,98,20,-2.64,3.17,9.19,5.91E+13,Sitting
31979,138,36.7,99,20,-2.68,3.06,9.23,5.91E+13,Sitting
31980,130,36.7,96,20,-2.75,3.02,9.28,5.91E+13,Sitting
31981,141,36.7,95,20,-2.6,3.15,9.19,5.91E+13,Sitting
31982,137,36.7,98,20,-2.68,3.3,9.19,5.91E+13,Sitting
31983,142,36.7,98,20,-2.56,3.15,9.23,5.91E+13,Sitting
31984,135,36.7,97,20,-2.6,3.11,9.19,5.91E+13,Sitting
31985,136,36.8,97,20,-2.56,3.06,9.28,5.91E+13,Sitting
31986,131,36.8,96,20,-2.64,3.06,9.19,5.91E+13,Sitting
31987,130,36.8,96,20,-2.64,3.06,9.19,5.91E+13,Sitting
31988,128,36.8,95,20,-2.72,3.17,9.28,5.91E+13,Sitting
31989,142,36.7,98,20,-2.68,3.17,9.19,5.91E+13,Sitting
31990,134,36.7,97,20,-2.64,3.15,9.19,5.91E+13,Sitting
31991,137,36.7,97,20,-2.64,3.15,9.28,5.91E+13,Sitting
31992,138,36.6,96,20,-2.68,3.15,9.23,5.91E+13,Sitting
31993,140,36.7,99,20,-2.56,3.15,9.28,5.91E+13,Sitting
31994,136,36.8,99,20,-2.64,3.11,9.15,5.91E+13,Sitting
31995,141,36.6,97,20,-2.68,3.11,9.15,5.91E+13,Sitting
31996,139,36.6,95,20,-2.64,3.11,9.15,5.91E+13,Sitting
31997,131,36.7,96,20,-2.75,3.17,9.34,5.91E+13,Sitting
31998,141,36.8,98,20,-2.49,3.21,9.08,5.91E+13,Sitting
31999,130,36.6,99,20,-2.75,3.26,9.3,5.91E+13,Sitting
32000,138,36.6,95,20,-2.53,3.02,9.15,5.91E+13,Sitting
32001,128,36.7,99,20,-2.75,3.06,9.19,5.91E+13,Sitting
32002,134,36.7,97,20,-2.6,3.06,9.23,5.91E+13,Sitting
32003,130,36.7,98,20,-2.68,3.17,9.19,5.91E+13,Sitting
32004,140,36.7,95,20,-2.64,3.21,9.15,5.91E+13,Sitting
32005,140,36.6,97,20,-2.64,3.15,9.28,5.91E+13,Sitting
32006,134,36.7,97,20,-2.68,3.11,9.19,5.91E+13,Sitting
32007,136,36.7,97,20,-2.6,3.15,9.23,5.91E+13,Sitting
32008,130,36.7,99,20,-2.64,3.06,9.19,5.91E+13,Sitting
32009,139,36.8,98,20,-2.56,3.15,9.19,5.91E+13,Sitting
32010,135,36.7,97,20,-2.68,3.11,9.23,5.91E+13,Sitting
32011,138,36.7,95,20,-2.79,3.06,9.15,5.91E+13,Sitting
32012,130,36.8,95,20,-2.56,3.11,9.28,5.91E+13,Sitting
32013,129,36.7,97,20,-2.56,3.26,9.19,5.91E+13,Sitting
32014,136,36.7,98,20,-2.6,3.15,9.23,5.91E+13,Sitting
32015,132,36.7,95,20,-2.6,3.02,9.28,5.91E+13,Sitting
32016,137,36.8,97,20,-2.68,3.06,9.23,5.91E+13,Sitting
32017,132,36.7,96,20,-2.64,3.11,9.28,5.91E+13,Sitting
32018,129,36.7,97,20,-2.64,3.21,9.08,5.91E+13,Sitting
32019,129,36.7,97,20,-2.64,3.11,9.23,5.91E+13,Sitting
32020,129,36.7,97,20,-2.64,3.06,9.23,5.91E+13,Sitting
32021,139,36.7,96,20,-2.56,3.15,9.19,5.91E+13,Sitting
32022,138,36.6,96,20,-2.56,3.11,9.15,5.91E+13,Sitting
32023,138,36.7,97,20,-2.6,3.17,9.19,5.91E+13,Sitting
32024,136,36.7,99,20,-2.64,3.11,9.23,5.91E+13,Sitting
