No,Heartbeat,Temperature,Spo2,UserCode,GyroX,GyroY,GyroZ,Time,Label
26027,129,36.5,99,24,3.87,8.08,0.42,1.62E+13,Standing
26028,137,36.6,95,24,4.02,8.05,0.57,1.62E+13,Standing
26029,129,36.6,98,24,4.02,8.05,0.53,1.62E+13,Standing
26030,134,36.6,98,24,3.83,8.16,0.42,1.62E+13,Standing
26031,141,36.7,98,24,3.79,8.16,0.42,1.62E+13,Standing
26032,141,36.6,97,24,3.83,8.12,0.42,1.62E+13,Standing
26033,138,36.6,95,24,3.87,8.2,0.57,1.62E+13,Standing
26034,141,36.7,99,24,3.76,8.24,0.46,1.62E+13,Standing
26035,132,36.7,96,24,3.76,8.16,0.46,1.62E+13,Standing
26036,134,36.6,98,24,3.83,8.08,0.53,1.62E+13,Standing
26037,132,36.6,97,24,3.98,8.08,0.61,1.62E+13,Standing
26038,137,36.6,97,24,3.79,8.16,0.46,1.62E+13,Standing
26039,130,36.7,95,24,3.76,8.2,0.57,1.62E+13,Standing
26040,134,36.6,96,24,3.79,8.12,0.34,1.62E+13,Standing
26041,138,36.6,98,24,3.79,8.12,0.34,1.62E+13,Standing
26042,140,36.6,98,24,3.83,8.24,0.53,1.62E+13,Standing
26043,134,36.5,98,24,3.64,8.16,0.38,1.62E+13,Standing
26044,142,36.6,98,24,3.91,8.2,0.61,1.62E+13,Standing
26045,141,36.6,95,24,3.79,8.08,0.34,1.62E+13,Standing
26046,134,36.5,97,24,3.68,8.31,0.65,1.62E+13,Standing
26047,128,36.6,97,24,3.53,8.28,0.38,1.62E+13,Standing
26048,130,36.5,96,24,3.6,8.28,0.38,1.62E+13,Standing
26049,141,36.6,96,24,3.68,8.16,0.57,1.62E+13,Standing
26050,133,36.5,95,24,3.76,8.24,0.5,1.62E+13,Standing
26051,139,36.6,96,24,3.83,8.16,0.65,1.62E+13,Standing
26052,141,36.5,96,24,3.79,8.12,0.3,1.62E+13,Standing
26053,140,36.6,96,24,3.98,8.05,0.53,1.62E+13,Standing
26054,141,36.6,97,24,4.02,8.05,0.42,1.62E+13,Standing
26055,136,36.6,96,24,3.83,8.2,0.57,1.62E+13,Standing
26056,130,36.5,95,24,3.72,8.16,0.42,1.62E+13,Standing
26057,142,36.6,97,24,3.64,8.2,0.19,1.62E+13,Standing
26058,131,36.6,99,24,3.79,8.24,0.5,1.62E+13,Standing
26059,138,36.7,99,24,3.87,8.2,0.53,1.62E+13,Standing
26060,142,36.7,95,24,3.72,8.24,0.53,1.62E+13,Standing
26061,128,36.6,96,24,3.64,8.24,0.23,1.62E+13,Standing
26062,132,36.7,99,24,3.87,8.31,0.38,1.62E+13,Standing
26063,140,36.6,96,24,3.53,8.66,0.38,1.62E+13,Standing
26064,132,36.6,98,24,2.75,8.58,0.04,1.62E+13,Standing
26065,137,36.6,99,24,2.83,7.97,0.27,1.62E+13,Standing
26066,131,36.6,97,24,4.63,7.89,1.14,1.62E+13,Standing
26067,134,36.6,98,24,4.71,7.78,1.53,1.62E+13,Standing
26068,131,36.6,96,24,4.4,7.89,1.18,1.62E+13,Standing
26069,138,36.6,95,24,3.95,7.82,0.76,1.62E+13,Standing
26070,128,36.5,99,24,3.83,8.01,0.5,1.62E+13,Standing
26071,129,36.5,96,24,3.98,7.78,1.18,1.62E+13,Standing
26072,133,36.7,95,24,4.67,7.78,1.14,1.62E+13,Standing
26073,129,36.6,95,24,4.71,7.89,0.95,1.62E+13,Standing
26074,141,36.6,99,24,3.95,7.97,0.8,1.62E+13,Standing
26075,128,36.6,96,24,3.26,8.54,0.19,1.62E+13,Standing
26076,139,36.5,96,24,2.83,8.92,0.34,1.62E+13,Standing
26077,129,36.6,99,24,3.17,8.73,0.65,1.62E+13,Standing
26078,128,36.5,97,24,4.06,8.08,0.69,1.62E+13,Standing
26079,142,36.5,97,24,5.01,7.12,0.53,1.62E+13,Standing
26080,134,36.6,97,24,5.33,6.93,0.8,1.62E+13,Standing
26081,130,36.7,98,24,4.9,7.46,0.99,1.62E+13,Standing
26082,129,36.5,95,24,3.45,8.39,0.89,1.62E+13,Standing
26083,129,36.7,98,24,3.6,8.35,0.76,1.62E+13,Standing
26084,140,36.5,95,24,3.6,8.43,0.89,1.62E+13,Standing
26085,135,36.6,98,24,3.17,8.62,0.8,1.62E+13,Standing
26086,138,36.5,98,24,3.41,8.47,0.53,1.62E+13,Standing
26087,134,36.6,98,24,4.06,7.78,0.5,1.62E+13,Standing
26088,139,36.5,96,24,4.86,7.4,0.84,1.62E+13,Standing
26089,140,36.6,98,24,4.99,7.46,0.95,1.62E+13,Standing
26090,131,36.6,96,24,3.49,8.43,0.72,1.62E+13,Standing
26091,129,36.6,97,24,3.21,8.58,0.46,1.62E+13,Standing
26092,137,36.6,99,24,3.49,8.5,0.8,1.62E+13,Standing
26093,141,36.6,95,24,3.87,8.05,0.8,1.62E+13,Standing
26094,131,36.5,99,24,4.25,7.78,0.8,1.62E+13,Standing
26095,132,36.5,98,24,4.37,7.74,0.84,1.62E+13,Standing
26096,141,36.5,97,24,4.29,7.86,0.76,1.62E+13,Standing
26097,141,36.6,98,24,4.14,7.97,0.8,1.62E+13,Standing
26098,140,36.7,96,24,4.14,8.01,0.3,1.62E+13,Standing
26099,139,36.6,95,24,4.1,7.97,0.27,1.62E+13,Standing
26100,131,36.6,96,24,4.18,8.05,0.3,1.62E+13,Standing
26101,134,36.6,95,24,4.18,7.93,0.69,1.62E+13,Standing
26102,128,36.6,99,24,4.06,8.01,0.65,1.62E+13,Standing
26103,132,36.6,95,24,4.02,7.97,0.57,1.62E+13,Standing
26104,132,36.7,98,24,3.98,7.93,0.57,1.62E+13,Standing
26105,142,36.5,98,24,4.29,7.89,0.84,1.62E+13,Standing
26106,139,36.6,99,24,4.48,7.5,0.65,1.62E+13,Standing
26107,138,36.5,98,24,4.79,7.5,0.57,1.62E+13,Standing
26108,128,36.7,98,24,4.37,7.67,0.46,1.62E+13,Standing
26109,130,36.6,98,24,3.91,8.16,0.27,1.62E+13,Standing
26110,131,36.5,98,24,3.15,8.62,0.23,1.62E+13,Standing
26111,133,36.6,97,24,3.02,8.89,0.27,1.62E+13,Standing
26112,130,36.5,98,24,2.91,8.96,0.34,1.62E+13,Standing
26113,132,36.6,95,24,2.91,8.89,0.5,1.62E+13,Standing
26114,141,36.6,96,24,3.11,8.31,0.5,1.62E+13,Standing
26115,139,36.6,96,24,3.98,8.39,0.3,1.62E+13,Standing
26116,140,36.7,98,24,3.87,8.01,0.42,1.62E+13,Standing
26117,142,36.5,98,24,3.98,7.93,0.46,1.62E+13,Standing
26118,134,36.6,97,24,4.86,7.35,0.65,1.62E+13,Standing
26119,137,36.6,95,24,5.56,7.4,1.27,1.62E+13,Standing
26120,131,36.6,95,24,4.94,7.63,1.18,1.62E+13,Standing
26121,128,36.6,98,24,3.64,8.08,0.46,1.62E+13,Standing
26122,131,36.7,96,24,3.6,8.58,0.15,1.62E+13,Standing
26123,136,36.6,95,24,3.64,8.35,0.38,1.62E+13,Standing
26124,134,36.5,96,24,3.79,8.05,0.53,1.62E+13,Standing
26125,132,36.6,98,24,4.18,7.89,0.34,1.62E+13,Standing
26126,132,36.6,97,24,3.83,8.31,0.57,1.62E+13,Standing
26127,138,36.5,99,24,3.57,8.31,0.53,1.62E+13,Standing
26128,131,36.7,98,24,3.49,8.28,0.5,1.62E+13,Standing
26129,132,36.7,98,24,3.6,8.12,0.5,1.62E+13,Standing
26130,132,36.5,99,24,3.98,8.01,0.65,1.62E+13,Standing
26131,141,36.7,95,24,4.06,8.05,0.76,1.62E+13,Standing
26132,140,36.6,98,24,3.87,8.08,0.65,1.62E+13,Standing
26133,129,36.7,96,24,3.68,8.12,0.69,1.62E+13,Standing
26134,137,36.6,97,24,4.25,8.08,0.5,1.62E+13,Standing
26135,132,36.5,98,24,4.1,8.28,0.61,1.62E+13,Standing
26136,134,36.6,99,24,3.34,8.43,0.34,1.62E+13,Standing
26137,138,36.6,96,24,3.11,8.47,0.23,1.62E+13,Standing
26138,132,36.6,98,24,3.87,8.08,0.46,1.62E+13,Standing
26139,139,36.6,97,24,4.21,8.01,0.61,1.62E+13,Standing
26140,139,36.6,98,24,4.52,7.74,0.72,1.62E+13,Standing
26141,131,36.6,96,24,4.52,7.74,0.72,1.62E+13,Standing
26142,130,36.6,95,24,4.52,7.74,0.72,1.62E+13,Standing
26143,141,36.6,97,24,4.52,7.74,0.72,1.62E+13,Standing
26144,142,36.7,99,24,4.33,7.93,0.8,1.62E+13,Standing
26145,138,36.6,99,24,3.83,8.2,0.53,1.62E+13,Standing
26146,133,36.6,95,24,3.72,8.08,0.46,1.62E+13,Standing
26147,131,36.6,96,24,3.98,8.05,0.46,1.62E+13,Standing
26148,137,36.6,98,24,4.02,7.97,0.61,1.62E+13,Standing
26149,139,36.5,99,24,3.91,8.08,0.57,1.62E+13,Standing
26150,138,36.7,96,24,3.79,8.2,0.61,1.62E+13,Standing
26151,132,36.6,97,24,3.95,8.12,0.65,1.62E+13,Standing
26152,141,36.5,99,24,3.95,8.08,0.69,1.62E+13,Standing
26153,128,36.7,98,24,3.91,8.05,0.72,1.62E+13,Standing
26154,135,36.5,98,24,3.98,8.01,0.65,1.62E+13,Standing
26155,138,36.7,97,24,3.95,8.05,0.65,1.62E+13,Standing
26156,140,36.6,97,24,4.06,8.01,0.57,1.62E+13,Standing
26157,130,36.7,99,24,4.06,8.01,0.5,1.62E+13,Standing
26158,133,36.6,96,24,4.25,7.89,0.61,1.62E+13,Standing
26159,135,36.6,96,24,3.79,8.16,0.15,1.62E+13,Standing
26160,138,36.6,95,24,3.72,8.31,0.3,1.62E+13,Standing
26161,136,36.6,97,24,3.95,8.16,0.61,1.62E+13,Standing
26162,136,36.7,98,24,4.29,7.93,0.61,1.62E+13,Standing
26163,137,36.5,98,24,4.18,7.89,0.19,1.62E+13,Standing
26164,136,36.6,98,24,4.06,7.93,0.46,1.62E+13,Standing
26165,133,36.5,99,24,4.18,7.89,0.65,1.62E+13,Standing
26166,130,36.6,98,24,4.21,7.97,0.57,1.62E+13,Standing
26167,128,36.7,95,24,4.02,7.97,0.46,1.62E+13,Standing
26168,131,36.7,98,24,4.1,8.01,0.42,1.62E+13,Standing
26169,131,36.5,98,24,4.18,7.93,0.61,1.62E+13,Standing
26170,134,36.5,98,24,4.44,7.78,0.27,1.62E+13,Standing
26171,135,36.5,98,24,4.44,7.67,0.19,1.62E+13,Standing
26172,141,36.5,95,24,4.1,7.97,0.15,1.62E+13,Standing
26173,139,36.6,97,24,3.68,8.2,0.46,1.62E+13,Standing
26174,139,36.7,98,24,3.68,8.43,0.69,1.62E+13,Standing
26175,139,36.6,96,24,3.95,8.12,0.65,1.62E+13,Standing
26176,141,36.6,95,24,4.1,7.97,0.46,1.62E+13,Standing
26177,133,36.6,98,24,4.29,7.82,0.5,1.62E+13,Standing
26178,130,36.5,98,24,3.98,8.05,0.42,1.62E+13,Standing
26179,128,36.7,98,24,3.87,8.31,0.61,1.62E+13,Standing
26180,135,36.6,98,24,3.79,8.39,0.61,1.62E+13,Standing
26181,142,36.5,96,24,3.68,8.31,0.38,1.62E+13,Standing
26182,131,36.5,99,24,3.83,8.12,0.3,1.62E+13,Standing
26183,130,36.7,99,24,4.25,7.97,0.38,1.62E+13,Standing
26184,132,36.5,98,24,4.02,8.08,0.5,1.62E+13,Standing
26185,139,36.7,99,24,3.95,8.16,0.57,1.62E+13,Standing
26186,135,36.5,96,24,4.02,8.05,0.61,1.62E+13,Standing
26187,140,36.5,98,24,4.21,7.89,0.57,1.62E+13,Standing
26188,128,36.5,96,24,4.29,7.93,0.76,1.62E+13,Standing
26189,131,36.6,97,24,4.14,7.97,0.65,1.62E+13,Standing
26190,129,36.7,99,24,4.18,8.05,0.65,1.62E+13,Standing
26191,139,36.7,95,24,4.21,7.86,0.53,1.62E+13,Standing
26192,131,36.6,99,24,4.14,7.97,0.53,1.62E+13,Standing
26193,138,36.6,95,24,4.1,8.01,0.61,1.62E+13,Standing
26194,141,36.6,99,24,4.14,7.97,0.46,1.62E+13,Standing
26195,137,36.6,95,24,4.18,7.97,0.5,1.62E+13,Standing
26196,134,36.6,99,24,4.1,8.05,0.46,1.62E+13,Standing
26197,135,36.7,98,24,4.14,8.01,0.27,1.62E+13,Standing
26198,132,36.5,98,24,4.48,7.78,0.19,1.62E+13,Standing
26199,138,36.6,99,24,4.4,7.82,0.11,1.62E+13,Standing
26200,140,36.6,98,24,4.25,8.01,0.27,1.62E+13,Standing
26201,136,36.7,96,24,4.02,8.05,0.23,1.62E+13,Standing
26202,136,36.6,99,24,3.98,8.05,0.11,1.62E+13,Standing
26203,141,36.7,95,24,4.14,7.97,0.27,1.62E+13,Standing
26204,140,36.6,97,24,4.21,7.89,0.19,1.62E+13,Standing
26205,129,36.6,97,24,4.1,8.05,0.42,1.62E+13,Standing
26206,128,36.5,99,24,4.02,8.08,0.42,1.62E+13,Standing
26207,142,36.5,97,24,4.18,7.93,0.46,1.62E+13,Standing
26208,129,36.6,97,24,4.29,7.86,0.3,1.62E+13,Standing
26209,128,36.6,97,24,4.18,7.89,0.34,1.62E+13,Standing
26210,133,36.7,95,24,4.18,8.05,0.53,1.62E+13,Standing
26211,136,36.6,95,24,4.02,8.08,0.27,1.62E+13,Standing
26212,128,36.7,98,24,3.91,8.12,0.38,1.62E+13,Standing
26213,129,36.5,95,24,4.06,8.01,0.34,1.62E+13,Standing
26214,141,36.6,95,24,3.91,8.16,0.42,1.62E+13,Standing
26215,136,36.6,99,24,3.91,8.12,0.34,1.62E+13,Standing
26216,141,36.6,96,24,4.06,7.97,0.23,1.62E+13,Standing
26217,142,36.5,96,24,4.25,7.93,0.34,1.62E+13,Standing
26218,138,36.7,95,12,-3.21,8.43,-1.23,1.93E+13,Standing
26219,130,36.7,96,12,-3.41,8.43,-1.33,1.93E+13,Standing
26220,135,36.7,98,12,-3.15,8.5,-1.18,1.93E+13,Standing
26221,129,36.7,96,12,-2.96,8.62,-1.04,1.93E+13,Standing
26222,138,36.7,97,12,-3.15,8.69,-0.89,1.93E+13,Standing
26223,132,36.7,99,12,-3.53,8.62,-1.18,1.93E+13,Standing
26224,128,36.7,97,12,-3.45,8.05,-1.12,1.93E+13,Standing
26225,129,36.7,96,12,-3.6,8.28,-1.31,1.93E+13,Standing
26226,136,36.7,98,12,-3.17,8.39,-1.23,1.93E+13,Standing
26227,141,36.6,98,12,-3.11,8.58,-1.18,1.93E+13,Standing
26228,141,36.6,98,12,-3.15,8.5,-0.76,1.93E+13,Standing
26229,129,36.6,95,12,-2.96,8.5,-0.95,1.93E+13,Standing
26230,129,36.5,98,12,-3.49,8.31,-1.42,1.93E+13,Standing
26231,137,36.6,99,12,-3.64,8.35,-1.38,1.93E+13,Standing
26232,139,36.6,96,12,-3.53,8.54,-1.08,1.93E+13,Standing
26233,132,36.6,96,12,-3.41,8.58,-0.89,1.93E+13,Standing
26234,139,36.5,99,12,-3.64,8.47,-1.12,1.93E+13,Standing
26235,137,36.5,95,12,-3.49,8.43,-1.12,1.93E+13,Standing
26236,138,36.6,95,12,-3.15,8.35,-1.04,1.93E+13,Standing
26237,129,36.7,99,12,-3.11,8.58,-1.23,1.93E+13,Standing
26238,142,36.5,98,12,-3.11,8.5,-0.99,1.93E+13,Standing
26239,137,36.5,97,12,-3.34,8.47,-0.95,1.93E+13,Standing
26240,133,36.5,95,12,-3.49,8.43,-0.95,1.93E+13,Standing
26241,136,36.6,99,12,-3.41,8.28,-0.95,1.93E+13,Standing
26242,131,36.5,98,12,-3.17,8.43,-1.12,1.93E+13,Standing
26243,138,36.6,98,12,-3.26,8.47,-1.08,1.93E+13,Standing
26244,142,36.6,96,12,-3.38,8.58,-1.08,1.93E+13,Standing
26245,131,36.7,98,12,-3.3,8.35,-0.84,1.93E+13,Standing
26246,134,36.6,97,12,-3.38,8.5,-0.99,1.93E+13,Standing
26247,140,36.5,95,12,-3.34,8.43,-1.04,1.93E+13,Standing
26248,137,36.7,98,12,-3.57,8.35,-1.27,1.93E+13,Standing
26249,133,36.5,96,12,-3.53,8.43,-1.23,1.93E+13,Standing
26250,140,36.6,99,12,-3.34,8.5,-1.14,1.93E+13,Standing
26251,138,36.6,95,12,-3.49,8.47,-1.18,1.93E+13,Standing
26252,136,36.5,98,12,-3.53,8.28,-1.12,1.93E+13,Standing
26253,140,36.6,96,12,-3.41,8.43,-1.23,1.93E+13,Standing
26254,138,36.6,98,12,-3.49,8.47,-1.38,1.93E+13,Standing
26255,141,36.6,97,12,-3.57,8.35,-1.33,1.93E+13,Standing
26256,142,36.5,97,12,-3.38,8.31,-1.18,1.93E+13,Standing
26257,139,36.7,96,12,-3.3,8.54,-1.14,1.93E+13,Standing
26258,138,36.5,98,12,-3.41,8.47,-1.18,1.93E+13,Standing
26259,139,36.7,95,12,-3.41,8.43,-1.31,1.93E+13,Standing
26260,128,36.6,97,12,-3.26,8.39,-1.33,1.93E+13,Standing
26261,137,36.6,99,12,-3.3,8.5,-1.31,1.93E+13,Standing
26262,130,36.6,97,12,-3.41,8.28,-1.27,1.93E+13,Standing
26263,133,36.7,96,12,-3.34,8.5,-1.31,1.93E+13,Standing
26264,139,36.6,96,12,-3.41,8.47,-1.31,1.93E+13,Standing
26265,131,36.5,97,12,-3.41,8.47,-1.31,1.93E+13,Standing
26266,134,36.6,97,12,-3.38,8.31,-1.31,1.93E+13,Standing
26267,138,36.5,97,12,-3.34,8.54,-1.42,1.93E+13,Standing
26268,130,36.6,95,12,-3.21,8.35,-1.38,1.93E+13,Standing
26269,132,36.6,95,12,-3.41,8.5,-1.42,1.93E+13,Standing
26270,132,36.6,95,12,-3.34,8.31,-1.31,1.93E+13,Standing
26271,140,36.5,98,12,-3.26,8.58,-1.33,1.93E+13,Standing
26272,132,36.5,99,12,-3.17,8.31,-1.31,1.93E+13,Standing
26273,128,36.6,95,12,-3.41,8.5,-1.31,1.93E+13,Standing
26274,132,36.5,98,12,-3.3,8.47,-1.33,1.93E+13,Standing
26275,128,36.5,99,12,-3.26,8.54,-1.42,1.93E+13,Standing
26276,129,36.5,97,12,-3.3,8.47,-1.33,1.93E+13,Standing
26277,133,36.5,98,12,-3.41,8.35,-1.31,1.93E+13,Standing
26278,128,36.7,96,12,-3.26,8.5,-1.27,1.93E+13,Standing
26279,129,36.7,97,12,-3.3,8.43,-1.18,1.93E+13,Standing
26280,133,36.6,96,12,-3.34,8.31,-1.23,1.93E+13,Standing
26281,132,36.6,97,12,-3.3,8.43,-1.38,1.93E+13,Standing
26282,138,36.5,96,12,-3.38,8.43,-1.31,1.93E+13,Standing
26283,134,36.6,96,12,-3.41,8.43,-1.31,1.93E+13,Standing
26284,131,36.7,97,12,-3.38,8.35,-1.18,1.93E+13,Standing
26285,130,36.6,95,12,-3.26,8.47,-1.18,1.93E+13,Standing
26286,138,36.6,95,12,-3.3,8.43,-1.38,1.93E+13,Standing
26287,133,36.6,96,12,-3.41,8.43,-1.38,1.93E+13,Standing
26288,136,36.5,99,12,-3.38,8.47,-1.38,1.93E+13,Standing
26289,136,36.7,98,12,-3.38,8.47,-1.33,1.93E+13,Standing
26290,140,36.5,97,12,-3.26,8.5,-1.42,1.93E+13,Standing
26291,137,36.7,95,12,-3.38,8.24,-1.46,1.93E+13,Standing
26292,140,36.6,96,12,-3.38,8.39,-1.5,1.93E+13,Standing
26293,131,36.7,97,12,-3.17,8.47,-1.38,1.93E+13,Standing
26294,140,36.6,98,12,-3.45,8.5,-1.33,1.93E+13,Standing
26295,129,36.6,96,12,-3.45,8.24,-1.33,1.93E+13,Standing
26296,128,36.6,98,12,-3.38,8.43,-1.46,1.93E+13,Standing
26297,130,36.5,95,12,-3.17,8.47,-1.42,1.93E+13,Standing
26298,129,36.6,96,12,-3.57,8.5,-1.33,1.93E+13,Standing
26299,135,36.6,96,12,-3.34,8.31,-1.23,1.93E+13,Standing
26300,141,36.6,95,12,-3.34,8.54,-1.33,1.93E+13,Standing
26301,138,36.6,99,12,-3.53,8.28,-1.42,1.93E+13,Standing
26302,140,36.6,97,12,-3.02,8.62,-1.42,1.93E+13,Standing
26303,133,36.5,97,12,-3.02,8.5,-1.18,1.93E+13,Standing
26304,133,36.7,96,12,-3.34,8.5,-1.18,1.93E+13,Standing
26305,132,36.5,95,12,-3.34,8.58,-1.14,1.93E+13,Standing
26306,139,36.6,98,12,-3.17,8.39,-1.08,1.93E+13,Standing
26307,138,36.6,99,12,-3.26,8.5,-1.61,1.93E+13,Standing
26308,133,36.5,97,12,-3.3,8.31,-1.5,1.93E+13,Standing
26309,135,36.6,95,12,-3.41,8.43,-1.38,1.93E+13,Standing
26310,130,36.6,99,12,-3.45,8.35,-1.14,1.93E+13,Standing
26311,141,36.6,96,12,-3.34,8.47,-0.95,1.93E+13,Standing
26312,128,36.5,95,12,-3.34,8.39,-1.42,1.93E+13,Standing
26313,132,36.7,96,12,-3.34,8.28,-1.5,1.93E+13,Standing
26314,136,36.6,95,12,-3.11,8.43,-1.5,1.93E+13,Standing
26315,142,36.6,98,12,-3.17,8.54,-1.38,1.93E+13,Standing
26316,137,36.6,96,12,-3.41,8.5,-1.23,1.93E+13,Standing
26317,135,36.5,95,12,-3.38,8.35,-1.04,1.93E+13,Standing
26318,135,36.7,97,12,-3.38,8.43,-1.31,1.93E+13,Standing
26319,134,36.7,97,12,-3.17,8.47,-1.33,1.93E+13,Standing
26320,130,36.7,97,12,-3.26,8.47,-1.46,1.93E+13,Standing
26321,130,36.6,99,12,-3.15,8.43,-1.31,1.93E+13,Standing
26322,140,36.6,95,12,-3.06,8.66,-1.14,1.93E+13,Standing
26323,137,36.7,96,12,-3.17,8.54,-0.89,1.93E+13,Standing
26324,136,36.6,99,12,-3.34,8.5,-0.93,1.93E+13,Standing
26325,132,36.7,97,12,-3.21,8.5,-1.23,1.93E+13,Standing
26326,132,36.5,99,12,-3.26,8.5,-1.23,1.93E+13,Standing
26327,138,36.5,96,12,-3.26,8.5,-1.23,1.93E+13,Standing
26328,128,36.7,98,12,-3.26,8.5,-1.23,1.93E+13,Standing
26329,133,36.5,95,12,-3.26,8.43,-1.08,1.93E+13,Standing
26330,137,36.7,96,12,-3.38,8.35,-1.12,1.93E+13,Standing
26331,133,36.6,95,12,-3.49,8.47,-1.23,1.93E+13,Standing
26332,140,36.7,95,12,-3.41,8.28,-1.31,1.93E+13,Standing
26333,142,36.7,96,12,-3.21,8.62,-1.27,1.93E+13,Standing
26334,131,36.6,95,12,-3.06,8.54,-0.93,1.93E+13,Standing
26335,134,36.6,96,12,-3.38,8.39,-0.93,1.93E+13,Standing
26336,133,36.5,97,12,-3.57,8.5,-0.95,1.93E+13,Standing
26337,136,36.5,95,12,-3.45,8.39,-1.18,1.93E+13,Standing
26338,132,36.5,99,12,-3.49,8.47,-1.31,1.93E+13,Standing
26339,132,36.6,95,12,-3.15,8.39,-1.14,1.93E+13,Standing
26340,131,36.6,97,12,-3.41,8.47,-1.12,1.93E+13,Standing
26341,129,36.7,96,12,-3.17,8.5,-0.99,1.93E+13,Standing
26342,139,36.5,95,12,-3.45,8.47,-1.18,1.93E+13,Standing
26343,128,36.6,99,12,-3.41,8.24,-1.14,1.93E+13,Standing
26344,136,36.6,98,12,-3.3,8.58,-1.27,1.93E+13,Standing
26345,129,36.6,98,12,-3.34,8.39,-1.27,1.93E+13,Standing
26346,134,36.5,95,12,-3.41,8.47,-1.38,1.93E+13,Standing
26347,134,36.6,99,12,-3.3,8.39,-1.33,1.93E+13,Standing
26348,131,36.6,96,12,-3.21,8.54,-1.23,1.93E+13,Standing
26349,135,36.7,95,12,-3.45,8.35,-1.14,1.93E+13,Standing
26350,141,36.6,99,12,-3.34,8.43,-1.18,1.93E+13,Standing
26351,137,36.6,95,12,-3.21,8.58,-1.31,1.93E+13,Standing
26352,138,36.5,97,12,-3.26,8.39,-1.23,1.93E+13,Standing
26353,128,36.5,99,12,-3.41,8.43,-1.14,1.93E+13,Standing
26354,135,36.6,96,12,-3.26,8.43,-1.14,1.93E+13,Standing
26355,135,36.6,99,12,-3.34,8.54,-1.31,1.93E+13,Standing
26356,130,36.5,98,12,-3.34,8.35,-1.18,1.93E+13,Standing
26357,128,36.6,97,12,-3.34,8.39,-1.18,1.93E+13,Standing
26358,139,36.7,97,12,-3.11,8.43,-1.23,1.93E+13,Standing
26359,134,36.6,98,12,-3.3,8.47,-1.27,1.93E+13,Standing
26360,140,36.7,99,12,-3.49,8.43,-1.18,1.93E+13,Standing
26361,131,36.6,97,12,-3.38,8.54,-1.14,1.93E+13,Standing
26362,133,36.6,95,12,-3.26,8.43,-1.23,1.93E+13,Standing
26363,135,36.6,96,12,-3.3,8.43,-1.18,1.93E+13,Standing
26364,140,36.6,98,12,-3.26,8.31,-0.99,1.93E+13,Standing
26365,142,36.6,98,12,-3.26,8.5,-1.14,1.93E+13,Standing
26366,137,36.6,97,12,-3.38,8.43,-1.14,1.93E+13,Standing
26367,141,36.7,96,12,-3.45,8.31,-1.12,1.93E+13,Standing
26368,137,36.6,98,12,-3.45,8.47,-1.14,1.93E+13,Standing
26369,133,36.6,96,12,-3.26,8.5,-1.27,1.93E+13,Standing
26370,135,36.6,98,12,-3.26,8.5,-1.31,1.93E+13,Standing
26371,142,36.6,97,12,-3.38,8.24,-1.18,1.93E+13,Standing
26372,141,36.5,97,12,-3.45,8.24,-1.27,1.93E+13,Standing
26373,132,36.6,95,12,-3.11,8.43,-0.99,1.93E+13,Standing
26374,129,36.5,99,12,-3.49,8.35,-1.23,1.93E+13,Standing
26375,137,36.5,95,12,-3.49,8.35,-1.31,1.93E+13,Standing
26376,131,36.7,98,12,-3.15,8.47,-1.14,1.93E+13,Standing
26377,142,36.7,95,12,-3.41,8.39,-1.18,1.93E+13,Standing
26378,134,36.5,97,12,-3.34,8.5,-1.08,1.93E+13,Standing
26379,132,36.6,98,12,-3.45,8.31,-1.14,1.93E+13,Standing
26380,135,36.6,97,12,-3.41,8.5,-1.18,1.93E+13,Standing
26381,135,36.6,98,12,-3.45,8.39,-1.18,1.93E+13,Standing
26382,142,36.5,98,12,-3.49,8.43,-1.23,1.93E+13,Standing
26383,130,36.6,98,12,-3.3,8.35,-1.23,1.93E+13,Standing
26384,132,36.5,99,12,-3.34,8.39,-1.18,1.93E+13,Standing
26385,133,36.6,96,12,-3.41,8.47,-1.18,1.93E+13,Standing
26386,132,36.6,98,12,-3.45,8.31,-1.27,1.93E+13,Standing
26387,134,36.6,97,12,-3.26,8.43,-1.31,1.93E+13,Standing
26388,135,36.6,95,12,-3.21,8.5,-1.23,1.93E+13,Standing
26389,138,36.7,95,12,-3.38,8.39,-1.23,1.93E+13,Standing
26390,134,36.5,98,12,-3.49,8.35,-1.33,1.93E+13,Standing
26391,140,36.6,99,12,-3.21,8.54,-1.31,1.93E+13,Standing
26392,139,36.5,98,12,-3.21,8.54,-1.31,1.93E+13,Standing
26393,140,36.7,99,12,-3.45,8.24,-1.14,1.93E+13,Standing
26394,133,36.5,98,12,-3.45,8.43,-1.27,1.93E+13,Standing
26395,133,36.5,98,12,-3.21,8.58,-1.23,1.93E+13,Standing
26396,139,36.6,99,12,-3.21,8.39,-1.18,1.93E+13,Standing
26397,131,36.5,96,12,-3.34,8.31,-1.27,1.93E+13,Standing
26398,131,36.5,99,12,-3.15,8.47,-1.27,1.93E+13,Standing
26399,134,36.5,96,12,-3.3,8.54,-1.31,1.93E+13,Standing
26400,141,36.7,98,12,-3.3,8.39,-1.23,1.93E+13,Standing
26401,139,36.6,96,12,-3.41,8.39,-1.33,1.93E+13,Standing
26402,140,36.5,97,12,-3.26,8.47,-1.27,1.93E+13,Standing
26403,132,36.7,98,12,-3.34,8.43,-1.14,1.93E+13,Standing
